State Name,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,Pupil/Teacher Ratio,Full-Time Equivalent (FTE) Teachers,School ID - NCES Assigned,District Entity ID,School Name,District Name,Percent Passing,Subject
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Vail Unified District (4413),"=""0408850""",1991,High,417,1015,976,11,43,703,112,1039,6,77,18.88,105.44,"=""040885002195""",4413,Cienega High School,Vail Unified District,49,English Language Arts
Arizona,Pima County,"=""04019""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Vail Unified District (4413),"=""0408850""",1991,High,417,1015,976,11,43,703,112,1039,6,77,18.88,105.44,"=""040885002195""",4413,Cienega High School,Vail Unified District,50,Mathematics
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Florence Unified School District (4437),"=""0402920""",790,Elementary,425,367,423,17,21,300,63,355,4,30,20.52,38.50,"=""040292002862""",4437,Circle Cross K8 STEM Academy,Florence Unified School District,39,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,5-Title I schoolwide school,"=""0404""",Yes participating without using any Provision or the CEO,Florence Unified School District (4437),"=""0402920""",790,Elementary,425,367,423,17,21,300,63,355,4,30,20.52,38.50,"=""040292002862""",4437,Circle Cross K8 STEM Academy,Florence Unified School District,35,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,CITY Center for Collaborative Learning (85448),"=""0400407""",187,High,70,97,90,6,1,70,3,98,"=""0""",9,†,–,"=""040040702404""",85448,City High School,CITY Center for Collaborative Learning,39,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,CITY Center for Collaborative Learning (85448),"=""0400407""",187,High,70,97,90,6,1,70,3,98,"=""0""",9,†,–,"=""040040702404""",85448,City High School,CITY Center for Collaborative Learning,26,Mathematics
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Arizona Call-a-Teen Youth Resources Inc. (4346),"=""0400057""",119,High,–,45,74,1,"=""0""",92,16,7,"=""0""",3,†,–,"=""040005700784""",4346,City View High School,"Arizona Call-a-Teen Youth Resources, Inc.",*,English Language Arts
Arizona,Maricopa County,"=""04013""",1-Yes,5-Title I schoolwide school,"=""0407""",Yes participating without using any Provision or the CEO,Arizona Call-a-Teen Youth Resources Inc. (4346),"=""0400057""",119,High,–,45,74,1,"=""0""",92,16,7,"=""0""",3,†,–,"=""040005700784""",4346,City View High School,"Arizona Call-a-Teen Youth Resources, Inc.",*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Osborn Elementary District (4262),"=""0405670""",471,Elementary,347,230,241,25,4,330,44,50,"=""0""",18,18.76,25.10,"=""040567000459""",4262,Clarendon School,Osborn Elementary District,35,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Osborn Elementary District (4262),"=""0405670""",471,Elementary,347,230,241,25,4,330,44,50,"=""0""",18,18.76,25.10,"=""040567000459""",4262,Clarendon School,Osborn Elementary District,42,Mathematics
Arizona,Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Clarkdale-Jerome Elementary District (4486),"=""0400004""",472,Elementary,202,228,244,29,2,91,2,326,2,20,20.52,23.00,"=""040000400912""",4486,Clarkdale-Jerome Elementary School,Clarkdale-Jerome Elementary District,60,English Language Arts
Arizona,Yavapai County,"=""04025""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0404""",Yes participating without using any Provision or the CEO,Clarkdale-Jerome Elementary District (4486),"=""0400004""",472,Elementary,202,228,244,29,2,91,2,326,2,20,20.52,23.00,"=""040000400912""",4486,Clarkdale-Jerome Elementary School,Clarkdale-Jerome Elementary District,47,Mathematics
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Douglas Unified District (4174),"=""0402530""",349,Elementary,289,169,180,"=""0""","=""0""",343,"=""0""",6,"=""0""","=""0""",23.27,15.00,"=""040253000186""",4174,Clawson School,Douglas Unified District,37,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,5-Title I schoolwide school,"=""0402""",Yes participating without using any Provision or the CEO,Douglas Unified District (4174),"=""0402530""",349,Elementary,289,169,180,"=""0""","=""0""",343,"=""0""",6,"=""0""","=""0""",23.27,15.00,"=""040253000186""",4174,Clawson School,Douglas Unified District,41,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",587,Elementary,504,290,297,17,6,398,124,28,3,11,22.58,26.00,"=""040708001880""",4279,Cloves C Campbell Sr Elementary School,Roosevelt Elementary District,31,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0407""",Yes under Community Eligibility Option (CEO),Roosevelt Elementary District (4279),"=""0407080""",587,Elementary,504,290,297,17,6,398,124,28,3,11,22.58,26.00,"=""040708001880""",4279,Cloves C Campbell Sr Elementary School,Roosevelt Elementary District,36,Mathematics
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Santa Cruz Valley Unified District (4458),"=""0407520""",–,Middle,24,–,–,–,–,–,–,–,–,–,-0.05,21.00,"=""040752002768""",4458,Coatimundi Middle School,Santa Cruz Valley Unified District,39,English Language Arts
Arizona,Santa Cruz County,"=""04023""",2-No,5-Title I schoolwide school,"=""0403""",Yes under Provision 2,Santa Cruz Valley Unified District (4458),"=""0407520""",–,Middle,24,–,–,–,–,–,–,–,–,–,-0.05,21.00,"=""040752002768""",4458,Coatimundi Middle School,Santa Cruz Valley Unified District,36,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",572,Elementary,33,307,265,6,29,52,11,465,1,8,14.74,38.80,"=""040757001102""",4240,Cochise Elementary School,Scottsdale Unified District,81,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",572,Elementary,33,307,265,6,29,52,11,465,1,8,14.74,38.80,"=""040757001102""",4240,Cochise Elementary School,Scottsdale Unified District,82,Mathematics
Arizona,Cochise County,"=""04003""",2-No,6-Not a Title I school,"=""0402""",Yes participating without using any Provision or the CEO,Cochise Elementary District (4177),"=""0402130""",85,Elementary,33,45,40,1,"=""0""",30,1,53,"=""0""","=""0""",9.44,9.00,"=""040213000152""",4177,Cochise Elementary School,Cochise Elementary District,48,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,6-Not a Title I school,"=""0402""",Yes participating without using any Provision or the CEO,Cochise Elementary District (4177),"=""0402130""",85,Elementary,33,45,40,1,"=""0""",30,1,53,"=""0""","=""0""",9.44,9.00,"=""040213000152""",4177,Cochise Elementary School,Cochise Elementary District,53,Mathematics
Arizona,Coconino County,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Flagstaff Unified District (4192),"=""0402860""",1398,High,474,776,622,372,9,400,12,551,2,52,19.77,70.70,"=""040286000212""",4192,Coconino High School,Flagstaff Unified District,17,English Language Arts
Arizona,Coconino County,"=""04005""",2-No,1-Title I targeted assistance eligible school-No program,"=""0401""",Yes participating without using any Provision or the CEO,Flagstaff Unified District (4192),"=""0402860""",1398,High,474,776,622,372,9,400,12,551,2,52,19.77,70.70,"=""040286000212""",4192,Coconino High School,Flagstaff Unified District,21,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",900,Middle,72,455,445,9,41,90,14,725,1,20,21.53,41.80,"=""040757000643""",4240,Cocopah Middle School,Scottsdale Unified District,68,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,1-Title I targeted assistance eligible school-No program,"=""0406""",Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),"=""0407570""",900,Middle,72,455,445,9,41,90,14,725,1,20,21.53,41.80,"=""040757000643""",4240,Cocopah Middle School,Scottsdale Unified District,72,Mathematics
ARIZONA,Santa Cruz County,"=""04023""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba Colegio Petite Pho (92989),"=""0400952""",206,Elementary,160,100,106,"=""0""","=""0""",204,"=""0""",2,"=""0""","=""0""",†,–,"=""040095203514""",92989,Colegio Petite Arizona,Kaizen Education Foundation dba Colegio Petite Phoenix,*,English Language Arts
ARIZONA,Santa Cruz County,"=""04023""",1-Yes,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Kaizen Education Foundation dba Colegio Petite Pho (92989),"=""0400952""",206,Elementary,160,100,106,"=""0""","=""0""",204,"=""0""",2,"=""0""","=""0""",†,–,"=""040095203514""",92989,Colegio Petite Arizona,Kaizen Education Foundation dba Colegio Petite Phoenix,*,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Littleton Elementary District (4278),"=""0404440""",877,Elementary,666,473,404,14,17,578,138,98,4,28,18.46,47.50,"=""040444002247""",4278,Collier Elementary School,Littleton Elementary District,31,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0403""",Yes participating without using any Provision or the CEO,Littleton Elementary District (4278),"=""0404440""",877,Elementary,666,473,404,14,17,578,138,98,4,28,18.46,47.50,"=""040444002247""",4278,Collier Elementary School,Littleton Elementary District,27,Mathematics
Arizona,Pima County,"=""04019""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",158,Elementary,62,79,79,1,4,46,5,93,"=""0""",9,17.06,9.26,"=""040880001449""",4403,Collier Elementary School,Tucson Unified District,63,English Language Arts
Arizona,Pima County,"=""04019""",2-No,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0402""",Yes participating without using any Provision or the CEO,Tucson Unified District (4403),"=""0408800""",158,Elementary,62,79,79,1,4,46,5,93,"=""0""",9,17.06,9.26,"=""040880001449""",4403,Collier Elementary School,Tucson Unified District,56,Mathematics
Arizona,Cochise County,"=""04003""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Fort Huachuca Accommodation District (4167),"=""0403150""",298,Elementary,106,157,141,1,10,71,52,146,7,11,12.09,24.64,"=""040315000245""",4167,Colonel Smith Middle School,Fort Huachuca Accommodation District,56,English Language Arts
Arizona,Cochise County,"=""04003""",2-No,1-Title I targeted assistance eligible school-No program,"=""0402""",Yes participating without using any Provision or the CEO,Fort Huachuca Accommodation District (4167),"=""0403150""",298,Elementary,106,157,141,1,10,71,52,146,7,11,12.09,24.64,"=""040315000245""",4167,Colonel Smith Middle School,Fort Huachuca Accommodation District,51,Mathematics
Arizona,Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",1357,High,473,699,658,21,21,413,51,799,7,45,23.97,56.62,"=""040399002895""",4445,Combs High School,J O Combs Unified School District,23,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",1357,High,473,699,658,21,21,413,51,799,7,45,23.97,56.62,"=""040399002895""",4445,Combs High School,J O Combs Unified School District,33,Mathematics
Arizona,Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",300,Elementary,108,143,157,3,6,110,17,146,"=""0""",18,22.99,13.05,"=""040399003231""",4445,Combs Traditional Academy,J O Combs Unified School District,60,English Language Arts
Arizona,Pinal County,"=""04021""",2-No,1-Title I targeted assistance eligible school-No program,"=""0404""",Yes participating without using any Provision or the CEO,J O Combs Unified School District (4445),"=""0403990""",300,Elementary,108,143,157,3,6,110,17,146,"=""0""",18,22.99,13.05,"=""040399003231""",4445,Combs Traditional Academy,J O Combs Unified School District,58,Mathematics
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Tempe Union High School District (4287),"=""0408340""",279,High,133,153,126,42,1,139,52,40,2,3,12.62,22.10,"=""040834001576""",4287,Compadre High School,Tempe Union High School District,8,English Language Arts
Arizona,Maricopa County,"=""04013""",2-No,5-Title I schoolwide school,"=""0409""",Yes participating without using any Provision or the CEO,Tempe Union High School District (4287),"=""0408340""",279,High,133,153,126,42,1,139,52,40,2,3,12.62,22.10,"=""040834001576""",4287,Compadre High School,Tempe Union High School District,*,Mathematics
Arizona,Pima County,"=""04019""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0402""",No,Compass High School Inc. (79467),"=""0400330""",412,High,–,226,186,5,1,175,21,201,4,5,†,–,"=""040033002206""",79467,Compass High School,"Compass High School, Inc.",19,English Language Arts
Arizona,Pima County,"=""04019""",1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,"=""0402""",No,Compass High School Inc. (79467),"=""0400330""",412,High,–,226,186,5,1,175,21,201,4,5,†,–,"=""040033002206""",79467,Compass High School,"Compass High School, Inc.",*,Mathematics
